Annual_Income,Total_EMI_per_month,Interest_Rate,Num_Credit_Inquiries,Payment_of_Min_Amount,Num_Credit_Card,Num_Bank_Accounts,Credit_History_Age,Num_of_Delayed_Payment,Num_of_Loan,Credit_Mix,Age,Output
17169.465,13.514624749024527,6,1.0,2,6,7,356.0,11.0,1,1,27,1
18463.93,46.97536142391149,20,6.0,2,6,4,112.0,14.0,4,1,39,2
18569.39,109.85002799024248,18,7.0,2,5,10,137.0,17.0,8,0,23,0
52949.06999999999,82.91462287682882,20,5.0,2,3,5,230.0,9.0,2,1,28,0
100971.6,48.69755777171217,7,2.0,0,6,2,203.0,2.0,1,0,48,1
99984.48,171.36102240502967,11,7.0,1,3,5,174.0,16.0,3,1,19,1
17926.7,20.29936911655792,7,6.0,2,3,6,157.0,11.0,2,1,28,1
72757.26,0.0,4,2.0,0,2,2,273.0,3.0,0,0,22,1
39700.24,136.57636110983276,24,7.0,2,5,10,148.0,19.0,5,0,28,0
15319.52,29.87841614015636,5,3.0,0,7,1,286.0,14.0,3,0,38,2
83245.14,67.69217500991742,8,4.0,0,3,2,247.0,5.0,1,0,42,1
62925.64,94.35528886874158,21,7.0,2,5,7,237.0,18.0,2,1,34,0
32737.58,78.59702320744617,6,2.0,0,5,0,362.0,10.0,3,0,23,1
35012.78,41.40806011579426,9,6.0,2,4,8,378.0,14.0,2,1,55,1
23635.39,46.91741254960999,10,8.0,2,5,8,166.0,9.0,3,1,32,2
63093.32,120.85044028056808,7,6.0,2,3,4,101.0,16.0,3,1,45,1
53646.0,308.9807217338954,19,9.0,2,5,7,144.0,20.0,8,0,16,1
8304.89,19.52466770230356,20,5.0,2,4,3,236.0,20.0,3,1,35,1
15905.25,49.58611442407332,34,10.0,2,4,5,229.0,20.0,7,1,25,0
43568.84,27.816261119818112,5,1.0,0,7,5,329.0,6.0,1,0,22,1
76092.27,208.99678103164783,12,8.0,2,6,4,70.0,6.0,6,1,28,1
87095.61,158.70988572841063,7,4.0,0,7,0,398.0,6.0,3,0,25,2
19568.09,125.49397651201522,34,12.0,2,9,6,39.0,20.0,9,0,31,0
65714.32,183.6905800302518,28,12.0,2,6,549,116.0,12.0,4,1,32,0
20759.32,64.04873945926244,7,9.0,2,3,3,209.0,14.0,7,1,26,0
53387.88,23.027246700563413,5,11.0,2,5,5,138.0,17.0,1,1,43,1
8814.92,46.303169069972846,23,9.0,2,7,10,166.0,14.0,8,0,18,0
15606.515,34706.0,6,2.0,0,4,3,395.0,1.0,4,0,50,0
7377.215,26.565355105035053,18,12.0,2,10,8,77.0,22.0,7,0,23,0
91432.44,183.2068407794212,9,4.0,0,2,4,368.0,10.0,3,0,55,2
9221.27,28.84743450390632,23,9.0,2,9,7,145.0,20.0,6,0,41,0
20645.48,0.0,2,3.0,0,7,8,231.0,15.0,0,0,46,1
82941.6,347.22822340064084,20,6.0,2,6,6,127.0,28.0,7,0,14,1
178053.4,304.990327759835,12,2.0,0,3,0,237.0,12.0,4,0,31,2
32772.29,0.0,10,1.0,1,7,7,358.0,19.0,0,1,25,1
73475.02,177.01684711754208,8,1.0,0,5,0,207.0,14.0,3,0,33,0
30758.43,24.403119867184767,8,6.0,2,5,4,365.0,16.0,1,1,22,2
89254.77,49013.0,18,7.0,0,5,8,307.0,14.0,1,1,22,1
36857.22,56.042520607086665,14,6.0,2,5,4,134.0,12.0,2,0,35,1
69061.0,275.74145644477403,17,7.0,2,6,8,237.0,10.0,7,0,33,1
41848.26,31.72574557145813,11,2.0,0,7,8,391.0,17.0,1,1,27,1
16113.89,103.13185745744244,17,14.0,2,8,7,20.0,14.0,9,0,34,0
19568.09,125.49397651201522,34,17.0,2,9,6,43.0,17.0,9,0,32,0
81764.54,74146.0,7,2.0,0,6,1,221.13820819139417,1.0,4,0,42,0
11486.08,23.083110511727902,11,4.0,2,7,8,205.0,12.0,3,1,23,1
51113.85000000001,214.843877429086,30,9.0,2,9,7,5.0,26.0,9,0,31,1
20344.02,19.0181084245566,33,10.0,2,3,3,205.0,16.0,2,1,35,0
62717.24,370.0219455989408,29,7.0,2,6,6,218.0,22.0,9,0,18,0
69654.0,176.77423826015038,26,9.0,2,10,6,140.0,15.0,6,0,29,1
107797.8,250.95228821777903,20,0.0,0,3,7,398.0,16.0,4,1,52,2
86957.85,0.0,20,1.0,0,3,5,317.0,16.0,0,1,49,1
122713.6,146.26888703519208,14,1.0,0,6,1722,275.0,12.0,2,1,50,1
14580.98,42.018596182286416,5,7.0,1,3,4,74.0,23.0,4,1,31,1
33146.84,19.921125145527093,11,5.0,2,4,6,375.0,14.0,1,1,19,1
14403.39,23.30431520748057,8,4.0,2,4,5,174.0,14.0,3,1,27,1
16599.37,17.322016536664947,22,6.0,1,3,6,241.0,10.0,2,1,32,0
15139.13,79.27214726816017,17,8.0,2,7,7,89.0,19.0,7,0,24,0
9700.81,21.75751984338692,21,13.0,2,7,9,159.0,23.0,3,0,16,1
29216.96,92.14302802812573,22,17.0,1,9,8,221.13820819139417,22.0,7,0,36,2
21112.76,42.38339184597867,16,9.0,2,3,3,221.13820819139417,14.0,4,0,47,0
18058.635,56.11028465733273,1,3.0,0,3,3,353.0,10.0,4,0,52,2
17519.775,17980.0,15,0.0,0,5,6,197.0,11.0,2,1,46,1
107808.0,208.81058538838448,1,7.0,1,7,0,289.0,4.0,3,0,26,1
81142.96,207.58453039487472,9,4.0,0,5,3,391.0,5.0,4,0,43,1
42735.93,152.49643762681666,21,5.0,1,7,7,175.0,17.0,5,1,46,1
15219.08,54.061831868469646,33,10.0,2,10,6,38.0,17.0,5,0,46,1
78658.16,38.91178220477315,3,1.0,0,3,5,201.0,8.0,1,0,42,2
7006.52,16.980602971764927,17,6.0,1,5,8,143.0,14.0,3,0,26,0
36186.85,18.3093430678619,12,2.0,0,4,0,353.0,10.0,1,0,30,0
44620.44,50.78830522662874,12,5.0,0,5,0,318.0,11.0,2,0,45,2
30196.64,61.80919228398942,23,7.0,1,5,7,79.0,17.0,3,0,26,0
24095.19,223.1367830301406,16,6.0,2,6,7,224.0,11.0,3,1,34,1
46407.58,75.30936407917284,17,9.0,2,4,5,244.0,18.0,2,0,43,1
33884.76,72.31012445489823,17,12.0,2,5,7,221.13820819139417,28.0,3,0,17,0
107854.84,338.8412817613483,16,6.0,2,5,5,187.0,15.0,5,1,21,1
36210.3,106.03947722125092,30,8.0,2,8,9,231.0,18.0,4,0,31,0
57353.16,125.00868550053605,20,0.0,0,7,3,248.0,20.0,3,0,35,1
88295.34,0.0,10,1.0,0,2,5,221.13820819139417,2.0,0,0,20,1
8291.51,43.228810930763366,15,12.0,2,9,6,144.0,19.0,8,0,35,1
59102.91,284.40446981296964,34,11.0,1,8,8,77.0,14.0,7,0,21,0
41467.22,198.3720163350333,18,15.0,2,10,6,221.13820819139417,19.0,9,0,28,0
7709.355,27.685002227766272,32,8.0,1,4,7,151.0,17.0,5,1,27,0
101910.75,86.63599557562985,1,4.0,0,4,1,313.0,10.0,2,0,54,2
39471.98,77.35697330274641,21,8.0,2,3,5,164.0,7.0,4,1,26,0
9163.96,14.377701129115133,23,6.0,2,10,6,77.0,18.0,2,1,20,1
13180.99,37.429574762980494,12,1.0,0,4,5,282.0,15.0,4,1,28,1
18474.665,41.77876669551781,8,4.0,2,4,6,320.0,8.0,4,1,14,1
75994.22,51.7028250812161,7,3.0,0,4,1,327.0,5.0,1,0,42,2
17346.16,58.23146577593919,25,6.0,1,9,8,221.13820819139417,10.0,5,1,34,0
47509.94,93.83436676503874,4,7.0,0,5,3,214.0,18.0,3,1,36,1
19344.27,12.23465090770387,8,2.0,0,3,5,328.0,11.0,1,1,43,1
53071.47,208.4834480479053,21,10.0,2,5,8,229.0,19.0,8,0,35,1
35398.64,86.56126134379161,15,9.0,2,7,8,221.13820819139417,14.0,3,1,16,0
64249.44,229.4802377164356,24,11.0,2,7,7,169.0,10.0,7,1,24,0
35161.46,113.39108418671375,32,15.0,2,8,10,99.0,19.0,6,0,16,0
80718.56,368.4280762352069,10,6.0,2,6,3,228.0,11.0,7,1,15,1
37263.45,0.0,7,2.0,1,3,3,375.0,6.0,0,0,38,1
54811.56,171.34139979515905,11,8.0,2,5,4,221.13820819139417,8.0,6,1,26,1
58224.1,52.943493214668216,11,3.0,0,2,2,278.0,2.0,2,0,30,1
67857.8,116.05577633171237,32,9.0,2,10,8,202.0,17.0,3,1,43,0
31632.32,59.02287401364738,9,2.0,0,3,2,390.0,14.0,3,0,29,2
83675.56,361.77764391297904,19,6.0,1,10,10,155.0,22.0,6,0,25,0
33346.92,301.90749604751085,1,0.0,0,3,5,193.0,7.0,0,0,52,2
34945.16,140.12096967788693,21,12.0,2,1333,7,129.0,15.0,5,1,40,0
21098036.0,305.4040661809058,10,3.0,1,5,4,244.0,5.0,4,0,38,2
20012.87,59.45838794178548,17,11.0,2,8,7,221.13820819139417,15.0,5,0,26,0
38842.5,115.04877154671654,9,8.0,2,7,5,155.0,11.0,4,0,41,1
179193.76,83.41729150120369,8,3.0,0,3,5,260.0,5.0,1,0,29,2
98495.8,60.76326760034702,14,7.0,2,5,5,374.0,10.0,1,1,54,1
98992.92,240.81190401360183,13,4.0,2,7,5,234.0,12.0,3,0,42,1
92362.68,155.3304165032719,8,8.0,1,4,3,170.0,3738.0,4,1,30,1
106824.68,263.28032142212885,13,9.0,2,6,5,211.0,23.0,3,1,24,2
21897.505,15.48746379451304,1,1.0,1,1,1,338.0,10.0,1,0,23,1
20247.61,46.61068524415131,15,1.0,2,3,8,311.0,11.0,4,1,25,1
23455.12,26.97640610780856,18,2.0,2,7,8,221.13820819139417,15.0,2,1,54,1
28501.86,29.153764836212968,10,0.0,0,2,4,290.0,1.0,2,0,34,2
68299.04,81.07807107734321,4,0.0,0,5,3,221.13820819139417,0.0,2,0,24,2
14311.59,51.56390869774553,33,12.0,2,3,6,104.0,20.0,6,0,19,0
94739.7,1146.7705860814528,3,1.0,0,7,3,339.0,4.0,1,0,36,2
49250.73,206.5019194017257,21,12.0,1,136,9,137.0,19.0,6,0,17,0
16415.38,95.1575344351386,16,12.0,2,8,6,162.0,20.0,9,0,36,0
31029.87,34.94921996584889,11,2.0,0,4,1,188.0,3.0,2,0,46,2
17238.11,84.144303350945,23,11.0,2,8,8,106.0,17.0,9,0,37,0
17260.57,87.8714748095783,18,6.0,2,3,3,197.0,13.0,7,1,34,1
114695.44,350.74418785823354,4,1.0,0,7,2,346.0,5.0,4,0,24,0
35824.65,58.797713897635234,15,2344.0,0,4,7,328.0,19.0,3,1,40,1
37756.85,83.95989215793658,11,0.0,0,4,3,221.13820819139417,12.0,3,0,38,2
50818.83,41060.0,20,6.0,2,5,6,224.0,22.0,6,0,28,0
30450.84,49.394740875242405,8,0.0,0,7,6,246.0,15.0,3,1,38,1
88640.24,80357.0,1,3.0,0,6,3,311.0,2.0,2,0,33,2
58739.81999999999,193.74784760734485,28,11.0,1,6,6,121.0,20.0,5,0,32,1
27767.57,0.0,20,4.0,2,7,5,278.0,15.0,0,0,22,1
20884.58,12.480008351295863,15,4.0,2,6,6,289.0,12.0,1,1,45,1
95949.4,0.0,12,4.0,0,4,3,239.0,14.0,0,1,43,1
15836.57,50.42557277379056,18,6.0,2,8,7,116.0,20.0,7,0,32,1
15450.44,109.01623084429043,15,13.0,1,8,10,131.0,14.0,9,0,31,0
25573.07,52.24177407993625,11,4.0,0,6,8,211.0,11.0,4,0,36,2
26305.91,23.990506963111766,9,4.0,1,7,4,355.0,12.0,2,1,31,1
15819.12,0.0,9,1.0,0,6,5,294.0,14.0,0,1,42,1
87314.67,96.90847013537316,9,1.0,1,2,5,220.0,1.0,2,0,26,2
67223.06999999999,69.29873123311343,10,3.0,1,3,3,311.0,22.0,2,1,32,1
19703.09,89.23930823277355,22,2211.0,2,9,9,69.0,15.0,7,0,35,1
7361.645,41.94567204094526,19,8.0,2,10,9,145.0,22.0,9,0,31,0
15671.96,13.24337104800097,34,10.0,2,5,10,157.0,20.0,2,0,23,0
19853.95,63.48402232937336,20,17.0,2,5,10,159.0,23.0,7,0,42,0
32464.1,19.18656123256729,10,1.0,1,3,4,390.0,5.0,1,1,43,1
18256.6,72.62659396613098,21,7.0,1,6,7,22.0,20.0,5,0,17,0
88215.03,100.41582197692686,12,2.0,1,3,7,396.0,17.0,2,1,25,1
50212.71,132.43159320732607,16,4.0,2,5,7,217.0,18.0,6,1,19,0
68140.20000000001,0.0,14,5.0,0,5,3,342.0,17.0,0,1,38,2
134038.64,187.9711116102856,18,6.0,2,3,6,218.0,18.0,2,1,32,1
76046.25,172.98551542126657,16,4.0,1,3,7,362.0,19.0,3,1,54,1
124052.22,179.07554934261097,2,2.0,0,6,2,260.0,0.0,3,0,46,1
28575.4,135.25810095479582,25,17.0,2,10,6,173.0,15.0,8,0,28,1
61369.36,158.6183573887039,11,0.0,0,6,0,277.0,3.0,4,0,47,0
34493.58,0.0,6,0.0,0,5,1,385.0,12.0,0,0,21,1
59241.38,128.9292457279007,9,2.0,0,5,4,284.0,10.0,3,0,31,2
19078.52,83.35605779193443,34,9.0,2,5,9,122.0,25.0,6,0,36,0
73436.06999999999,45.197591079344186,12,1.0,2,5,8,290.0,8.0,1,1,18,1
20986.84,49.83825003896327,17,10.0,2,10,9,119.0,13.0,3,0,14,0
160057.96,80.66890710005656,1,7.0,0,4,4,317.0,9.0,1,0,49,1
71480.44,277.5559712873213,13,8.0,2,6,8,220.0,10.0,6,1,15,1
44864.55,107.49007996818808,2,1.0,0,7,4,385.0,0.0,4,0,25,0
88362.46,211.1843903373817,8,6.0,0,2,5,221.13820819139417,14.0,3,0,34,2
14629.52,10.159547761396103,4,3.0,0,4,1,260.0,8.0,1,0,33,1
78604.47,63.5822673268125,4,1.0,0,5,6,332.0,12.0,1,0,22,2
81822.8,338.8513339903865,26,10.0,2,10,7,11.0,15.0,8,0,20,1
112815.48,199.588880969033,11,3.0,0,343,1,214.0,5.0,4,0,18,0
17655.43,82.65421880756931,34,10.0,2,10,8,101.0,27.0,6,0,35,0
21382.81,30.71014170903772,14,4.0,2,5,7,84.0,9.0,2,1,15,1
32612.36,91.5789872673322,12,0.0,0,5,5,221.13820819139417,11.0,4,0,23,2
16578.29,77.75940628824533,21,8.0,2,10,8,144.0,25.0,8,0,44,1
99925.17,852.0745044308474,2,7.0,0,7,4,277.0,8.0,1,1,37,2
60783.45,0.0,13,0.0,2,7,6,377.0,19.0,0,1,36,1
8978.11,57.67965790681974,30,6.0,2,8,8,120.0,17.0,9,0,15,1
37227.24,47.42556537230404,28,17.0,2,7,8,207.0,10.0,2,1,44,0
74193.7,0.0,5,4.0,0,5,0,363.0,6.0,0,0,27,1
7854.735,28.636501448489728,20,15.0,2,8,8,178.0,21.0,7,0,43,0
34978.29,79.50245626724916,13,6.0,2,6,3,202.0,15.0,4,1,37,1
15874.01,0.0,5,3.0,1,3,1,384.0,6.0,0,0,55,0
17223.875,35.96628020522725,16,8.0,2,5,3,102.0,15.0,4,1,24,2
29508.41,16.547212199490982,9,4.0,0,4,7,232.0,13.0,1,1,53,1
80815.4,0.0,9,2.0,2,3,8,390.0,14.0,0,1,45,1
56313.96,75.00221722202626,8,1.0,0,5,4,330.0,7.0,2,0,39,2
35208.9,5116.0,17,9.0,2,7,4,387.0,8.0,1,1,49,1
62476.05,134.60574827780292,26,6.0,2,8,9,180.0,22.0,4,0,17,0
7518.15,88.2504797789924,32,13.0,2,9,10,111.0,22.0,6,0,23,1
68898.0,0.0,11,5.0,0,4,7,336.0,16.0,0,1,43,0
18822.02,16.429684492487187,19,10.0,1,3,4,194.0,14.0,2,1,21,1
8204.11,57.87131550498545,20,8.0,2,7,6,233.0,15.0,9,0,25,0
28207.03,0.0,10,10.0,2,7,8,221.13820819139417,9.0,0,1,28,2
177089.8,371.8004336526312,4,4.0,0,5,3,290.0,2.0,4,0,24,2
114148.24,94.35790001806032,5,0.0,2,4,6,396.0,20.0,1,1,51,0
81165.56,65923.0,3,4.0,0,5,4,297.0,6.0,3,0,19,2
56387.92,241.7206580934425,24,8.0,2,6,7,30.0,15.0,7,0,24,1
32959.87,60.94074569581397,12,0.0,0,5,2,209.0,10.0,4,0,46,0
69348.7,0.0,11,1.0,0,7,8,365.0,8.0,0,1,19,1
129758.24,643.9488878634095,17,4.0,2,5,4,90.0,14.0,6,1,29,1
40289.79,38.97639028622972,10,0.0,0,6,5,196.0,9.0,2,0,24,1
16322.12,74.45421477065244,17,10.0,2,5,9,51.0,21.0,7,0,39,0
25145.36,31.28002923905184,18,0.0,1,3,3,386.0,14.0,2,1,29,1
39014.5,0.0,5,0.0,0,7,4,187.0,12.0,0,0,38,0
44982.74,72.30835791826603,11,3.0,1,2,4,239.0,6.0,2,0,30,1
32198.23,126.4786617973768,10,11.0,1,5,5,162.0,14.0,5,1,14,1
47817.32,38.92815898600032,13,4.0,2,6,3,221.13820819139417,12.0,1,1,41,1
22050.56,13.485884173516649,12,9.0,2,4,5,391.0,13.0,1,1,29,1
53331.48,230.3405623660969,26,12.0,2,5,10,22.0,19.0,9,0,28,0
15762.82,19.778090105530392,7,2.0,0,5,3,221.13820819139417,14.0,3,0,43,1
131199.12,106.34119049546374,11,2.0,0,7,1,225.0,9.0,1,0,41,0
27354.48,0.0,12,2.0,1,6,6,296.0,16.0,0,1,31,1
62475.56999999999,177.6339565933486,28,11.0,1,7,7,174.0,15.0,5,0,20,0
8391.185,21.8322270694534,17,8.0,2,7,6,145.0,18.0,4,1,34,0
51266.34,176.47020552702918,24,10.0,2,6,6,42.0,21.0,7,0,43,0
136399.96,61.00673398374165,19,7.0,2,6,6,85.0,12.0,1,0,18,1
71034.88,335.7367503188206,26,6.0,2,7,7,115.0,21.0,9,0,22,0
90285.33,121.8490187455687,11,2.0,0,4,1,246.0,3.0,3,0,42,2
20867.67,74595.0,5,2.0,0,6,6,267.0,19.0,3,1,54,1
39992.36,330.6764351518841,16,11.0,1,3,6,121.0,10.0,7,0,22,2
42903.79,34.975456694041306,6,1.0,0,4,0,344.0,14.0,1,0,19,2
99600.92,1194.7844367520515,9,3.0,1,3,6,326.0,9.0,1,1,41,1
86186.37,192.3961991184796,10,4.0,2,3,7,188.0,10.0,3,1,49,1
16372.12,16.704234855262552,28,14.0,1,5,9,112.0,20.0,2,0,46,1
52266.76,95.38632563863852,11,8.0,2,6,8,199.0,18.0,3,1,42,2
53876.66,0.0,12,3.0,0,4,3,287.0,14.0,0,1,50,1
81463.6,178.69366876789874,16,10.0,2,5,3,114.0,14.0,4,0,30,0
14821.995,25.619790706889,14,0.0,0,7,7,297.0,16.0,3,1,23,1
27954.68,50.37342112451706,12,3.0,0,3,3,258.0,8.0,3,0,34,2
17810.5,14.205849151986213,8,4.0,1,7,5,390.0,16.0,1,0,23,2
17902.265,16.24505110039709,5,8.0,0,4,5,385.0,12.0,2,0,20,2
41122.69,22.114612545762693,1,4.0,0,3,1,242.0,8.0,1,0,52,1
85325.24,65.24523990005538,10,7.0,2,4,3,267.0,15.0,1,1,35,1
34406.64,132.43637819337707,20,8.0,2,6,3,201.0,16.0,6,1,24,1
151295.4,729.4903435212015,3,1.0,0,7,2,332.0,3.0,4,0,36,1
99903.36,0.0,8,3.0,0,6,8,192.0,11.0,0,0,28,2
71208.16,285.2713043922766,16,7.0,2,7,6,185.0,27.0,7,0,25,0
21336.9,11.230332444715508,6,7.0,1,5,3,129.0,20.0,1,1,42,1
91426.95,0.0,14,3.0,0,1056,7,383.0,15.0,0,1,50,2
20488.03,0.0,8,3.0,1,2,3,336.0,11.0,0,0,55,2
69907.3,61.613295620436894,8,1.0,0,2,5,374.0,1.0,2,0,18,1
91690.53,130.85085776482154,2,4.0,0,6,2,373.0,14.0,2,0,27,2
38764.8,52.91978502757363,33,11.0,2,6,10,104.0,16.0,2,0,41,0
36898.49,109.91014423374708,20,3.0,0,3,6,381.0,10.0,4,1,37,1
15812.43,42.50567948677273,16,7.0,2,8,10,123.0,22.0,5,0,21,0
108782.52,1314.4632886687368,5,9.0,2,7,5,203.0,13.0,0,1,19,2
53643.9,113.848414545652,15,16.0,2,5,9,163.0,24.0,5,0,15,0
73947.24,306.6170152867021,21,192.0,2,8,9,168.0,20.0,7,0,17,1
59908.68,201.20865082024133,33,12.0,2,5,3,171.0,12.0,5,0,42,1
152574.76,205.484842880306,3,1126.0,0,5,2,247.0,2.0,3,0,20,1
37085.98,109.80174967842908,9,6.0,2,5,7,99.0,14.0,6,1,27,1
57700.16,221.7632779608531,22,6.0,2,11,8,225.0,14.0,5,0,40,0
169481.08,168.92834689265428,10,4.0,1,2,3,204.0,14.0,2,0,18,1
19386.02,40.00925124928242,7,8.0,2,4,4,175.0,15.0,590,1,22,0
14968.48,62.405676626670726,33,14.0,2,5,6,179.0,14.0,7,0,35,0
28070.62,63.95505297734235,12,7.0,2,3,3,102.0,17.0,4,1,34,0
60116.7,218.51488799997333,19,11.0,2,8,5,155.0,13.0,7,0,29,0
108488.61000000002,0.0,14,6.0,2,3,4,315.0,17.0,0,1,55,1
26716.09,55.139932860142096,6,1.0,1,5,4,191.0,14.0,3,1,33,1
30567.46,43.2296063817992,5,3.0,0,3,8,221.13820819139417,14.0,2,0,29,2
17481.785,18.079812288763907,5,0.0,0,6,4,292.0,19.0,2,0,41,2
18963.65,64.12529496657565,29,9.0,1,8,4,80.0,12.0,6,1,24,0
37071.2,74.69027138495908,6,3.0,0,6,1,221.0,5.0,4,0,47,2
40835.65,0.0,1,3.0,0,2,5,354.0,11.0,0,0,32,2
80230.68,100.0622810824815,31,7.0,2,5,4,172.0,10.0,2,1,24,0
19603.315,36121.0,6,0.0,0,5,1,260.0,14.0,1,0,35,1
9846.715,38.58543335707317,6,5.0,2,5,7,209.0,15.0,6,1,14,1
97640.4,259.8059368695418,6,4.0,2,7,5,136.0,12.0,4,1,19,0
14914.25,67.51166302143089,32,8.0,2,10,889,122.0,17.0,7,0,44,1
9095.29,42.47212401654394,16,177.0,2,5,7,182.0,17.0,6,0,41,0
20380.41,63.644129351125095,29,12.0,2,6,7,160.0,24.0,4,0,17,0
69886.64,57.13476328705072,3,2.0,0,6,4,211.0,1.0,1,0,53,1
19077.25,55.95887167989826,28,11.0,2,8,10,137.0,19.0,6,0,31,0
116574.04,224.2153405236353,13,2.0,2,6,6,316.0,14.0,3,1,37,1
143552.0,79.66192634664648,8,1.0,1,4,4,394.0,3.0,1,0,51,2
41922.4,197.195617922328,19,12.0,2,6,8,210.0,15.0,7,0,22,0
40896.9,101.52166755929638,18,7.0,2,3,5,329.0,13.0,3,1,17,1
56039.7,128.64099867263917,9,4.0,0,5,2,219.0,12.0,4,0,20,1
17157.47,44.451574654189656,22,11.0,2,7,10,221.13820819139417,17.0,6,0,14,1
63432.45,0.0,16,0.0,2,5,5,252.0,12.0,0,1,32,1
28332.51,51.273036079743726,18,4.0,2,849,4,229.0,14.0,3,1,19,1
63432.45,0.0,16,0.0,2,5,5,221.13820819139417,12.0,0,1,32,1
31041.46,21.021180043278548,5,0.0,1,2,5,221.13820819139417,8.0,1,0,19,2
35006.57,76.98345911340735,10,3.0,2,7,5,191.0,13.0,4,1,25,1
66522.06,117.08800475134936,7,5.0,2,4,8,221.13820819139417,14.0,3,1,44,1
8053.37,18.9491168028329,6,7.0,2,5,6,131.0,17.0,5,1,45,1
21471.58,23.49831913905324,16,1.0,0,3,7,283.0,8.0,2,1,28,1
32027.38,0.0,14,2.0,0,3,6,277.0,14.0,0,0,48,1
73542.28,47795.0,5,3.0,0,3,0,214.0,2.0,0,0,35,1
16994.67,1724.0,5,3.0,2,3,4,280.0,14.0,1,1,20,1
59359.04,287.0888500803725,28,10.0,2,10,9,69.0,17.0,6,0,43,0
19151.85,31.78078547365052,24,10.0,1,9,8,178.0,16.0,2,0,38,0
127614.78,326.7097895694228,7,6.0,0,6,5,314.0,10.0,4,0,43,0
32910.92,25.590899970790066,1,6.0,0,4,1,302.0,7.0,1,0,54,2
14217.52,79.79334456933259,32,13.0,2,10,6,38.0,18.0,9,0,17,1
13590.595,18.16813416939728,9,1.0,0,5,8,347.0,12.0,3,0,29,1
15668.4,102.91746318987065,21,10.0,2,6,8,221.13820819139417,19.0,9,0,36,2
96582.24,72.46021109841324,13,0.0,2,3,3,307.0,13.0,1,1,26,1
54259.42,181.31100080969367,15,8.0,1,6,8,149.0,12.0,7,1,43,1
16218.32,64.5331137101069,21,10.0,2,6,6,102.0,17.0,5,0,33,0
49178.48,116.01944880009924,9,1.0,2,4,8,320.0,17.0,4,1,21,1
71825.98,168.50779735998614,9,2.0,0,4,4,210.0,8.0,3,0,50,1
19956.6,0.0,15,7.0,2,5,6,314.0,14.0,0,1,46,1
32129.0,34.996481164896124,10,8.0,2,7,3,162.0,18.0,2,1,35,0
132861.6,66.60372897499799,20,8.0,2,7,5,221.13820819139417,11.0,1,1,42,0
12804.965,11.203035262647877,16,6.0,2,3,3,156.0,11.0,2,1,43,1
7788.985,10.987725876092508,18,7.0,2,6,4,185.0,13.0,2,1,23,1
85455.06,161.40554272439888,6,3.0,0,7,4,245.0,18.0,3,0,33,2
20800.88,60.87912198446632,34,11.0,2,10,10,32.0,22.0,7,0,19,1
20039.58,64.03853362505028,17,6.0,2,6,6,241.0,20.0,6,0,42,0
62313.54,196.6796423998655,18,9.0,2,2,6,126.0,9.0,4,1,27,1
22229.06,52.13847388638949,5,7.0,2,4,6,221.13820819139417,14.0,3,1,31,1
17603.265,102.9927716378738,4,4.0,0,6,8,189.0,12.0,0,0,41,2
101238.57,172.65306229994275,6,0.0,0,3,1,387.0,14.0,4,0,25,2
31762.34,325.3988706993963,7,4.0,0,6,3,379.0,14.0,2,1,38,2
57827.1,35.118330527350615,12,8.0,2,7,3,197.0,11.0,1,1,37,1
18202.235,0.0,3,3.0,1,2,2,267.0,9.0,0,0,42,2
179068.04,501.2124041604145,6,2.0,0,6,5,210.0,11.0,4,0,24,0
82899.52,575.2949266958503,29,12.0,2,5,6,221.13820819139417,23.0,9,0,16,1
58873.05,203.85486866905583,16,7.0,2,4,4,160.0,11.0,7,1,32,1
9795.07,42.60531716835378,29,15.0,2,8,7,69.0,16.0,6,0,41,0
128450.32,161.48753156568546,4,4.0,0,5,1,363.0,2.0,3,0,18,1
31372.54,121.95980107471676,28,11.0,2,6,8,27.0,18.0,7,0,39,0
13309.51,37.52753109129994,13,4.0,2,7,3,221.13820819139417,14.0,4,1,33,1
104946.48,331.0735003181875,11,3.0,0,3,3,204.0,5.0,4,0,42,1
38750.41,121.72664063792092,7,1.0,1,5,1,396.0,3.0,4,0,49,2
88685.32,168.77080415188922,3,8.0,0,2,0,260.0,4.0,4,0,42,1
136900.4,178.198182890675,10,0.0,0,4,6,370.0,19.0,3,0,28,0
10692.16,0.0,16,4.0,2,4,8,381.0,12.0,0,1,43,1
37240.22,58.230187704801146,16,8.0,1,10,6,104.0,21.0,3,1,16,0
68451.12,361.3247739476069,8,6.0,2,4,8,221.13820819139417,8.0,7,1,36,1
9221.875,28.987762624004727,34,11.0,1,5,6,196.0,16.0,4,1,19,1
63536.98,69.10085253082353,12,4.0,2,5,4,371.0,16.0,2,1,27,1
9500.235,17.71699643114188,11,4.0,0,3,4,368.0,12.0,3,0,39,2
58510.3,0.0,12,4.0,0,4,7,215.0,11.0,0,1,39,1
110143.65,233.4507699120025,3,0.0,0,7,6,236.0,12.0,3,0,50,0
64874.08,0.0,8,3.0,0,5,3,215.0,9.0,0,0,48,0
26775.49,13.484294528386595,7,5.0,1,4,8,321.0,19.0,1,1,41,1
33002.23,42.19644172792261,1,7.0,0,2,5,189.0,2.0,2,0,39,1
42399.03,196.6894915615451,31,6.0,2,5,7,79.0,12.0,7,1,34,0
85019.76,1006.0854925425556,5,3.0,0,7,5,187.0,14.0,0,0,21,1
